CSF-PR / CSF GEL DEPLETED FRACTION / Proteins / 
index,PI,Accession,Other Protein(s),Description,CHROMOSOME,Gene Name,Coverage(%),Non Enzymatic Peptides,#Peptides,#Spectra,NSAF,RANK (NSAF),MW,Confidence,Spectrum Lower Range,Spectrum Upper Range,Peptide Lower Range,Peptide Upper Range,Validated
585.00,SINGLE PROTEIN,O43300,, Leucine-rich repeat transmembrane neuronal protein 2 (LRRT2_HUMAN),5,LRRTM2,19.96,false,10.00,27.00,0.02,569.00,59.04,100.00,,,,,true
586.00,SINGLE PROTEIN,Q8IV08,, Phospholipase D3 (PLD3_HUMAN),19,PLD3,31.63,false,10.00,51.00,0.04,367.00,54.67,100.00,,,,,true
587.00,SINGLE PROTEIN,P08670,, Vimentin (VIME_HUMAN),10,VIM,26.82,false,10.00,20.00,0.01,1145.00,53.62,100.00,,,,,true
588.00,SINGLE PROTEIN,O60279,, Sushi domain-containing protein 5 (SUSD5_HUMAN),3,SUSD5,17.33,false,10.00,92.00,0.10,161.00,67.98,100.00,,,,,true
589.00,SINGLE PROTEIN,O15230,, Laminin subunit alpha-5 (LAMA5_HUMAN),20,LAMA5,3.41,false,10.00,16.00,0.00,1583.00,399.48,100.00,,,,,true
590.00,SINGLE PROTEIN,P19367,, Hexokinase-1 (HXK1_HUMAN),10,HK1,12.21,false,10.00,17.00,0.00,1419.00,102.42,100.00,,,,,true
591.00,SINGLE PROTEIN,Q96FE7,, Phosphoinositide-3-kinase-interacting protein 1 (P3IP1_HUMAN),22,PIK3IP1,26.62,true,10.00,65.00,0.15,101.00,28.23,100.00,,,,,true
592.00,SINGLE PROTEIN,P62328,, Thymosin beta-4 (TYB4_HUMAN),X,TMSB4X,88.64,true,10.00,33.00,0.12,127.00,5.05,100.00,,,,,true
593.00,SINGLE PROTEIN,O75487,, Glypican-4 (GPC4_HUMAN),X,GPC4,22.30,false,10.00,20.00,0.01,954.00,62.37,100.00,,,,,true
594.00,SINGLE PROTEIN,Q9H1U4,, Multiple epidermal growth factor-like domains protein 9 (MEGF9_HUMAN),9,MEGF9,16.28,false,10.00,43.00,0.08,216.00,62.94,100.00,,,,,true
595.00,SINGLE PROTEIN,P39059,, Collagen alpha-1(XV) chain (COFA1_HUMAN),9,COL15A1,7.56,false,10.00,30.00,0.00,1179.00,141.63,100.00,,,,,true
596.00,SINGLE PROTEIN,O43827,, Angiopoietin-related protein 7 (ANGL7_HUMAN),1,ANGPTL7,31.21,true,10.00,31.00,0.03,500.00,39.99,100.00,,,,,true
597.00,SINGLE PROTEIN,Q9NPY3,, Complement component C1q receptor (C1QR1_HUMAN),20,CD93,17.48,true,10.00,33.00,0.02,654.00,68.52,100.00,,,,,true
598.00,SINGLE PROTEIN,Q14315,, Filamin-C (FLNC_HUMAN),7,FLNC,6.13,false,10.00,45.00,0.01,1147.00,290.84,100.00,,,,,true
599.00,SINGLE PROTEIN,O95428,, Papilin (PPN_HUMAN),14,PAPLN,11.74,false,10.00,36.00,0.01,1113.00,137.61,100.00,,,,,true
600.00,SINGLE PROTEIN,O14498,, Immunoglobulin superfamily containing leucine-rich repeat protein (ISLR_HUMAN),15,ISLR,29.21,true,10.00,54.00,0.07,250.00,45.97,100.00,,,,,true
601.00,SINGLE PROTEIN,P15291,, Beta-1,4-galactosyltransferase 1 (B4GT1_HUMAN),9,B4GALT1,31.91,false,9.00,22.00,0.02,579.00,43.89,100.00,,,,,true
602.00,SINGLE PROTEIN,Q9Y240,, C-type lectin domain family 11 member A (CLC11_HUMAN),19,CLEC11A,27.24,false,9.00,23.00,0.01,894.00,35.67,100.00,,,,,true
603.00,SINGLE PROTEIN,P02794,, Ferritin heavy chain (FRIH_HUMAN),11,FTH1,49.18,false,9.00,32.00,0.03,483.00,21.21,100.00,,,,,true
604.00,SINGLE PROTEIN,O75077,, Disintegrin and metalloproteinase domain-containing protein 23 (ADA23_HUMAN),2,ADAM23,15.02,false,9.00,27.00,0.00,1215.00,91.87,100.00,,,,,true
605.00,SINGLE PROTEIN,Q8N428,, Polypeptide N-acetylgalactosaminyltransferase 16 (GLT16_HUMAN),14,GALNTL1,29.03,true,9.00,16.00,0.01,993.00,63.03,100.00,,,,,true
606.00,SINGLE PROTEIN,P01040,, Cystatin-A (CYTA_HUMAN),3,CSTA,76.53,true,9.00,68.00,0.23,64.00,11.00,100.00,,,,,true
607.00,SINGLE PROTEIN,P01877,, Ig alpha-2 chain C region (IGHA2_HUMAN),14,IGHA2,27.94,false,9.00,55.00,0.03,446.00,36.50,100.00,,,,,true
608.00,SINGLE PROTEIN,P55286,, Cadherin-8 (CADH8_HUMAN),16,CDH8,17.27,false,9.00,34.00,0.02,574.00,88.20,100.00,,,,,true
609.00,SINGLE PROTEIN,O95980,, Reversion-inducing cysteine-rich protein with Kazal motifs (RECK_HUMAN),9,RECK,11.02,false,9.00,17.00,0.00,1314.00,106.39,100.00,,,,,true
610.00,SINGLE PROTEIN,P04070,, Vitamin K-dependent protein C (PROC_HUMAN),2,PROC,23.43,false,9.00,40.00,0.03,513.00,52.04,100.00,,,,,true
611.00,SINGLE PROTEIN,Q9BUD6,, Spondin-2 (SPON2_HUMAN),4,SPON2,29.91,true,9.00,29.00,0.03,535.00,35.82,100.00,,,,,true
612.00,SINGLE PROTEIN,P22303,, Acetylcholinesterase (ACES_HUMAN),7,ACHE,23.78,false,9.00,18.00,0.01,913.00,67.75,100.00,,,,,true
613.00,SINGLE PROTEIN,P52799,, Ephrin-B2 (EFNB2_HUMAN),13,EFNB2,27.33,true,9.00,56.00,0.07,236.00,36.90,100.00,,,,,true
614.00,SINGLE PROTEIN,Q92854,, Semaphorin-4D (SEM4D_HUMAN),9,SEMA4D,15.08,false,9.00,30.00,0.01,807.00,96.09,100.00,,,,,true
615.00,SINGLE PROTEIN,Q8N2Q7,, Neuroligin-1 (NLGN1_HUMAN),3,NLGN1,16.31,true,9.00,54.00,0.03,524.00,93.78,100.00,,,,,true
616.00,SINGLE PROTEIN,O75173,, A disintegrin and metalloproteinase with thrombospondin motifs 4 (ATS4_HUMAN),1,ADAMTS4,7.17,true,9.00,15.00,0.00,1421.00,90.14,100.00,,,,,true
617.00,SINGLE PROTEIN,Q96HD1,, Cysteine-rich with EGF-like domain protein 1 (CREL1_HUMAN),3,CRELD1,22.62,false,9.00,40.00,0.03,472.00,45.41,100.00,,,,,true
618.00,SINGLE PROTEIN,P62942,, Peptidyl-prolyl cis-trans isomerase FKBP1A (FKB1A_HUMAN),20,FKBP1A,41.67,true,9.00,13.00,0.05,335.00,11.94,100.00,,,,,true
619.00,SINGLE PROTEIN,P46459,, Vesicle-fusing ATPase (NSF_HUMAN),17,NSF,11.42,false,9.00,19.00,0.00,1386.00,82.54,100.00,,,,,true
620.00,SINGLE PROTEIN,Q8IW52,, SLIT and NTRK-like protein 4 (SLIK4_HUMAN),X,SLITRK4,14.34,false,9.00,46.00,0.03,484.00,94.27,100.00,,,,,true
621.00,SINGLE PROTEIN,Q92485,, Acid sphingomyelinase-like phosphodiesterase 3b (ASM3B_HUMAN),1,SMPDL3B,32.09,false,9.00,33.00,0.03,486.00,50.78,100.00,,,,,true
622.00,SINGLE PROTEIN,P13929,, Beta-enolase (ENOB_HUMAN),17,ENO3,28.34,true,9.00,26.00,0.00,1190.00,46.96,100.00,,,,,true
623.00,SINGLE PROTEIN,Q9UJ14,, Gamma-glutamyltransferase 7 (GGT7_HUMAN),20,GGT7,16.47,false,9.00,24.00,0.02,630.00,70.42,100.00,,,,,true
624.00,SINGLE PROTEIN,O14793,, Growth/differentiation factor 8 (GDF8_HUMAN),2,MSTN,28.80,false,9.00,25.00,0.01,736.00,42.72,100.00,,,,,true
625.00,SINGLE PROTEIN,P99999,, Cytochrome c (CYC_HUMAN),7,CYCS,56.19,false,9.00,35.00,0.14,108.00,11.74,100.00,,,,,true
626.00,SINGLE PROTEIN,Q9NR34,, Mannosyl-oligosaccharide 1,2-alpha-mannosidase IC (MA1C1_HUMAN),1,MAN1C1,19.21,false,9.00,25.00,0.01,1102.00,70.87,100.00,,,,,true
627.00,SINGLE PROTEIN,P29218,, Inositol monophosphatase 1 (IMPA1_HUMAN),8,IMPA1,35.74,false,9.00,22.00,0.01,771.00,30.17,100.00,,,,,true
628.00,SINGLE PROTEIN,O95390,, Growth/differentiation factor 11 (GDF11_HUMAN),12,GDF11,23.10,true,9.00,24.00,0.02,578.00,45.06,100.00,,,,,true
629.00,SINGLE PROTEIN,Q92743,, Serine protease HTRA1 (HTRA1_HUMAN),10,HTRA1,18.75,false,9.00,29.00,0.02,675.00,51.25,100.00,,,,,true
630.00,SINGLE PROTEIN,Q15262,, Receptor-type tyrosine-protein phosphatase kappa (PTPRK_HUMAN),6,PTPRK,8.48,true,9.00,31.00,0.00,1191.00,162.00,100.00,,,,,true
631.00,SINGLE PROTEIN,P52848,, Bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 1 (NDST1_HUMAN),5,NDST1,12.47,false,9.00,16.00,0.00,1209.00,100.80,100.00,,,,,true
632.00,SINGLE PROTEIN,P04745,, Alpha-amylase 1 (AMY1_HUMAN),1,AMY1A,27.79,false,9.00,21.00,0.01,1154.00,57.73,100.00,,,,,true
633.00,SINGLE PROTEIN,P26572,, Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase (MGAT1_HUMAN),5,MGAT1,18.20,false,9.00,27.00,0.03,463.00,50.85,100.00,,,,,true
634.00,SINGLE PROTEIN,Q8NCC3,, Group XV phospholipase A2 (PAG15_HUMAN),16,PLA2G15,26.46,false,9.00,24.00,0.03,485.00,46.63,100.00,,,,,true
635.00,SINGLE PROTEIN,Q16674,, Melanoma-derived growth regulatory protein (MIA_HUMAN),19,MIA,51.91,false,9.00,22.00,0.04,403.00,14.50,100.00,,,,,true
636.00,SINGLE PROTEIN,P27824,, Calnexin (CALX_HUMAN),5,CANX,19.26,true,9.00,20.00,0.01,926.00,67.53,100.00,,,,,true
637.00,SINGLE PROTEIN,Q13554,, Calcium/calmodulin-dependent protein kinase type II subunit beta (KCC2B_HUMAN),7,CAMK2B,13.81,true,9.00,34.00,0.02,668.00,72.63,100.00,,,,,true
638.00,SINGLE PROTEIN,P78504,, Protein jagged-1 (JAG1_HUMAN),20,JAG1,11.17,false,9.00,19.00,0.00,1223.00,133.71,100.00,,,,,true
639.00,SINGLE PROTEIN,Q16620,, BDNF/NT-3 growth factors receptor (NTRK2_HUMAN),9,NTRK2,14.23,true,9.00,64.00,0.03,475.00,91.94,100.00,,,,,true
640.00,SINGLE PROTEIN,P19961,, Alpha-amylase 2B (AMY2B_HUMAN),1,AMY2B,27.79,false,9.00,21.00,0.00,1245.00,57.67,100.00,,,,,true
641.00,SINGLE PROTEIN,O95497,, Pantetheinase (VNN1_HUMAN),6,VNN1,23.59,false,9.00,22.00,0.01,965.00,56.98,100.00,,,,,true
642.00,SINGLE PROTEIN,P07900,, Heat shock protein HSP 90-alpha (HS90A_HUMAN),14,HSP90AA1,15.71,false,9.00,22.00,0.01,1035.00,84.61,100.00,,,,,true
643.00,SINGLE PROTEIN,P15586,, N-acetylglucosamine-6-sulfatase (GNS_HUMAN),12,GNS,15.76,false,9.00,49.00,0.05,330.00,62.04,100.00,,,,,true
644.00,SINGLE PROTEIN,P80108,, Phosphatidylinositol-glycan-specific phospholipase D (PHLD_HUMAN),6,GPLD1,14.17,false,9.00,27.00,0.01,802.00,92.28,100.00,,,,,true
645.00,SINGLE PROTEIN,O43405,, Cochlin (COCH_HUMAN),14,COCH,15.27,true,9.00,38.00,0.01,823.00,59.45,100.00,,,,,true
646.00,SINGLE PROTEIN,Q9UQM7,, Calcium/calmodulin-dependent protein kinase type II subunit alpha (KCC2A_HUMAN),5,CAMK2A,21.13,false,9.00,35.00,0.03,494.00,54.05,100.00,,,,,true
647.00,SINGLE PROTEIN,P11142,, Heat shock cognate 71 kDa protein (HSP7C_HUMAN),11,HSPA8,16.72,false,9.00,34.00,0.01,854.00,70.85,100.00,,,,,true
648.00,SINGLE PROTEIN,P25774,, Cathepsin S (CATS_HUMAN),1,CTSS,35.65,true,9.00,19.00,0.02,626.00,37.47,100.00,,,,,true
649.00,SINGLE PROTEIN,Q8N0W4,, Neuroligin-4, X-linked (NLGNX_HUMAN),X,NLGN4X,17.03,false,9.00,31.00,0.01,775.00,91.86,100.00,,,,,true
650.00,SINGLE PROTEIN,P29279,, Connective tissue growth factor (CTGF_HUMAN),6,CTGF,24.93,false,9.00,34.00,0.01,928.00,38.06,100.00,,,,,true
651.00,SINGLE PROTEIN,P24821,, Tenascin (TENA_HUMAN),9,TNC,5.91,false,9.00,19.00,0.00,1532.00,240.70,100.00,,,,,true
652.00,SINGLE PROTEIN,Q9UKU9,, Angiopoietin-related protein 2 (ANGL2_HUMAN),9,ANGPTL2,20.69,false,8.00,22.00,0.02,593.00,57.07,100.00,,,,,true
653.00,SINGLE PROTEIN,Q9Y5Y7,, Lymphatic vessel endothelial hyaluronic acid receptor 1 (LYVE1_HUMAN),11,LYVE1,17.70,false,8.00,72.00,0.12,140.00,35.19,100.00,,,,,true
654.00,SINGLE PROTEIN,Q16363,, Laminin subunit alpha-4 (LAMA4_HUMAN),6,LAMA4,5.92,false,8.00,15.00,0.00,1541.00,202.40,100.00,,,,,true
655.00,SINGLE PROTEIN,Q9H8J5,, MANSC domain-containing protein 1 (MANS1_HUMAN),12,MANSC1,20.65,false,8.00,62.00,0.11,152.00,46.78,100.00,,,,,true
656.00,SINGLE PROTEIN,P06732,, Creatine kinase M-type (KCRM_HUMAN),19,CKM,26.25,false,8.00,13.00,0.01,903.00,43.07,100.00,,,,,true
657.00,SINGLE PROTEIN,Q92932,, Receptor-type tyrosine-protein phosphatase N2 (PTPR2_HUMAN),7,PTPRN2,10.34,false,8.00,28.00,0.00,1272.00,111.20,100.00,,,,,true
658.00,SINGLE PROTEIN,P37837,, Transaldolase (TALDO_HUMAN),11,TALDO1,23.44,false,8.00,24.00,0.02,609.00,37.52,100.00,,,,,true
659.00,SINGLE PROTEIN,P09382,, Galectin-1 (LEG1_HUMAN),22,LGALS1,64.44,true,8.00,40.00,0.11,143.00,14.71,100.00,,,,,true
660.00,SINGLE PROTEIN,P55283,, Cadherin-4 (CADH4_HUMAN),20,CDH4,9.39,true,8.00,36.00,0.01,848.00,100.22,100.00,,,,,true
661.00,SINGLE PROTEIN,P02745,, Complement C1q subcomponent subunit A (C1QA_HUMAN),1,C1QA,18.37,true,8.00,32.00,0.05,317.00,26.00,100.00,,,,,true
662.00,SINGLE PROTEIN,Q86Y38,, Xylosyltransferase 1 (XYLT1_HUMAN),16,XYLT1,12.10,false,8.00,35.00,0.01,964.00,107.50,100.00,,,,,true
663.00,SINGLE PROTEIN,P02792,, Ferritin light chain (FRIL_HUMAN),19,FTL,36.00,false,8.00,26.00,0.05,305.00,20.01,100.00,,,,,true
664.00,SINGLE PROTEIN,P02786,, Transferrin receptor protein 1 (TFR1_HUMAN),3,TFRC,12.37,false,8.00,14.00,0.00,1325.00,84.82,100.00,,,,,true
665.00,SINGLE PROTEIN,Q9NY33,, Dipeptidyl peptidase 3 (DPP3_HUMAN),11,DPP3,18.59,false,8.00,14.00,0.01,1098.00,82.54,100.00,,,,,true
666.00,SINGLE PROTEIN,O95965,, Integrin beta-like protein 1 (ITGBL_HUMAN),13,ITGBL1,26.92,false,8.00,22.00,0.01,895.00,53.88,100.00,,,,,true
667.00,SINGLE PROTEIN,P78310,, Coxsackievirus and adenovirus receptor (CXAR_HUMAN),21,CXADR,27.67,false,8.00,28.00,0.01,791.00,40.00,100.00,,,,,true
668.00,SINGLE PROTEIN,O75509,, Tumor necrosis factor receptor superfamily member 21 (TNR21_HUMAN),6,TNFRSF21,12.98,false,8.00,68.00,0.05,326.00,71.80,100.00,,,,,true
669.00,SINGLE PROTEIN,Q16849,, Receptor-type tyrosine-protein phosphatase-like N (PTPRN_HUMAN),2,PTPRN,11.34,true,8.00,35.00,0.01,952.00,105.78,100.00,,,,,true
670.00,SINGLE PROTEIN,Q9NS85,, Carbonic anhydrase-related protein 10 (CAH10_HUMAN),17,CA10,22.87,false,8.00,14.00,0.02,590.00,37.54,100.00,,,,,true
671.00,SINGLE PROTEIN,P04216,, Thy-1 membrane glycoprotein (THY1_HUMAN),11,THY1,40.99,true,8.00,148.00,0.58,22.00,17.92,100.00,,,,,true
672.00,SINGLE PROTEIN,O00461,, Golgi integral membrane protein 4 (GOLI4_HUMAN),3,GOLIM4,13.36,false,8.00,24.00,0.01,1141.00,81.83,100.00,,,,,true
673.00,SINGLE PROTEIN,Q9UNN8,, Endothelial protein C receptor (EPCR_HUMAN),20,PROCR,32.77,true,8.00,43.00,0.09,191.00,26.65,100.00,,,,,true
674.00,SINGLE PROTEIN,P15328,, Folate receptor alpha (FOLR1_HUMAN),11,FOLR1,24.51,false,8.00,22.00,0.03,479.00,29.80,100.00,,,,,true
675.00,SINGLE PROTEIN,P48637,, Glutathione synthetase (GSHB_HUMAN),20,GSS,19.62,true,8.00,25.00,0.01,773.00,52.35,100.00,,,,,true
676.00,SINGLE PROTEIN,Q15828,, Cystatin-M (CYTM_HUMAN),11,CST6,62.42,false,8.00,38.00,0.09,196.00,16.50,100.00,,,,,true
677.00,SINGLE PROTEIN,O94772,, Lymphocyte antigen 6H (LY6H_HUMAN),8,LY6H,29.29,false,8.00,41.00,0.21,70.00,14.66,100.00,,,,,true
678.00,SINGLE PROTEIN,P09619,, Platelet-derived growth factor receptor beta (PGFRB_HUMAN),5,PDGFRB,8.05,false,8.00,35.00,0.02,687.00,123.89,100.00,,,,,true
679.00,SINGLE PROTEIN,Q9UN70,, Protocadherin gamma-C3 (PCDGK_HUMAN),5,PCDHGC3,10.39,true,8.00,21.00,0.01,1067.00,101.02,100.00,,,,,true
680.00,SINGLE PROTEIN,Q8NBJ7,, Sulfatase-modifying factor 2 (SUMF2_HUMAN),7,SUMF2,30.90,true,8.00,21.00,0.03,536.00,33.82,100.00,,,,,true
681.00,SINGLE PROTEIN,Q9NUQ9,, Protein FAM49B (FA49B_HUMAN),8,FAM49B,32.72,false,8.00,13.00,0.01,884.00,36.72,100.00,,,,,true
682.00,SINGLE PROTEIN,Q6UY11,, Protein delta homolog 2 (DLK2_HUMAN),6,DLK2,21.41,true,8.00,19.00,0.02,728.00,40.52,100.00,,,,,true
683.00,SINGLE PROTEIN,Q9BWS9,, Chitinase domain-containing protein 1 (CHID1_HUMAN),11,CHID1,21.12,false,8.00,19.00,0.01,860.00,44.91,100.00,,,,,true
684.00,SINGLE PROTEIN,Q15303,, Receptor tyrosine-protein kinase erbB-4 (ERBB4_HUMAN),2,ERBB4,6.73,false,8.00,21.00,0.00,1359.00,146.71,100.00,,,,,true
685.00,SINGLE PROTEIN,O75347,, Tubulin-specific chaperone A (TBCA_HUMAN),5,TBCA,38.89,false,8.00,16.00,0.02,585.00,12.85,100.00,,,,,true
686.00,SINGLE PROTEIN,Q7Z7G0,, Target of Nesh-SH3 (TARSH_HUMAN),3,ABI3BP,10.79,false,8.00,34.00,0.01,938.00,118.57,100.00,,,,,true
687.00,SINGLE PROTEIN,Q8IUX7,, Adipocyte enhancer-binding protein 1 (AEBP1_HUMAN),7,AEBP1,7.86,false,8.00,21.00,0.01,1161.00,130.85,100.00,,,,,true
688.00,SINGLE PROTEIN,Q9BX67,, Junctional adhesion molecule C (JAM3_HUMAN),11,JAM3,31.61,true,8.00,33.00,0.04,400.00,35.00,100.00,,,,,true
689.00,SINGLE PROTEIN,Q06418,, Tyrosine-protein kinase receptor TYRO3 (TYRO3_HUMAN),15,TYRO3,16.74,false,8.00,31.00,0.01,1074.00,96.84,100.00,,,,,true
690.00,SINGLE PROTEIN,P98161,, Polycystin-1 (PKD1_HUMAN),16,PKD1,2.49,false,8.00,11.00,0.00,1570.00,462.24,100.00,,,,,true
691.00,SINGLE PROTEIN,P98172,, Ephrin-B1 (EFNB1_HUMAN),X,EFNB1,16.76,true,8.00,41.00,0.03,459.00,37.98,100.00,,,,,true
692.00,SINGLE PROTEIN,Q04695,, Keratin, type I cytoskeletal 17 (K1C17_HUMAN),17,KRT17,13.43,false,8.00,108.00,0.01,828.00,48.08,100.00,,,,,true
693.00,SINGLE PROTEIN,O75752,, UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1 (B3GL1_HUMAN),3,B3GALNT1,31.12,false,8.00,50.00,0.04,390.00,39.49,100.00,,,,,true
694.00,SINGLE PROTEIN,O60245,, Protocadherin-7 (PCDH7_HUMAN),4,PCDH7,9.73,false,8.00,24.00,0.00,1246.00,116.00,100.00,,,,,true
695.00,SINGLE PROTEIN,P63010,, AP-2 complex subunit beta (AP2B1_HUMAN),17,AP2B1,8.96,false,8.00,13.00,0.00,1303.00,104.49,100.00,,,,,true
696.00,SINGLE PROTEIN,Q06828,, Fibromodulin (FMOD_HUMAN),1,FMOD,29.52,false,8.00,44.00,0.06,268.00,43.15,100.00,,,,,true
697.00,SINGLE PROTEIN,Q6UXK2,, Immunoglobulin superfamily containing leucine-rich repeat protein 2 (ISLR2_HUMAN),15,ISLR2,20.00,false,8.00,23.00,0.01,1119.00,78.94,100.00,,,,,true
698.00,SINGLE PROTEIN,P21810,, Biglycan (PGS1_HUMAN),X,BGN,19.57,false,8.00,26.00,0.04,398.00,41.63,100.00,,,,,true
699.00,SINGLE PROTEIN,P04040,, Catalase (CATA_HUMAN),11,CAT,16.70,false,8.00,11.00,0.00,1297.00,59.72,100.00,,,,,true
700.00,SINGLE PROTEIN,A6NGN9,, IgLON family member 5 (IGLO5_HUMAN),19,IGLON5,25.89,false,8.00,22.00,0.02,584.00,36.77,100.00,,,,,true
701.00,SINGLE PROTEIN,P29323,, Ephrin type-B receptor 2 (EPHB2_HUMAN),1,EPHB2,10.62,false,8.00,15.00,0.00,1318.00,117.42,100.00,,,,,true
702.00,SINGLE PROTEIN,P80188,, Neutrophil gelatinase-associated lipocalin (NGAL_HUMAN),9,LCN2,51.01,false,8.00,17.00,0.01,800.00,22.57,100.00,,,,,true
703.00,SINGLE PROTEIN,Q04917,, 14-3-3 protein eta (1433F_HUMAN),22,YWHAH,32.11,false,8.00,17.00,0.01,1159.00,28.20,100.00,,,,,true
704.00,SINGLE PROTEIN,Q9UM22,, Mammalian ependymin-related protein 1 (EPDR1_HUMAN),7,EPDR1,33.93,true,8.00,55.00,0.16,99.00,25.42,100.00,,,,,true
705.00,SINGLE PROTEIN,P20916,, Myelin-associated glycoprotein (MAG_HUMAN),19,MAG,17.57,false,8.00,30.00,0.04,424.00,69.02,100.00,,,,,true
706.00,SINGLE PROTEIN,Q969H8,, Myeloid-derived growth factor (MYDGF_HUMAN),19,C19ORF10,37.57,true,8.00,25.00,0.12,134.00,18.78,100.00,,,,,true
707.00,SINGLE PROTEIN,P60983,, Glia maturation factor beta (GMFB_HUMAN),14,GMFB,60.56,true,8.00,18.00,0.02,646.00,16.70,100.00,,,,,true
708.00,SINGLE PROTEIN,P00488,, Coagulation factor XIII A chain (F13A_HUMAN),6,F13A1,12.02,false,8.00,13.00,0.00,1369.00,83.21,100.00,,,,,true
709.00,SINGLE PROTEIN,Q9BRK3,, Matrix-remodeling-associated protein 8 (MXRA8_HUMAN),1,MXRA8,22.40,false,8.00,35.00,0.03,522.00,49.10,100.00,,,,,true
710.00,SINGLE PROTEIN,P14621,, Acylphosphatase-2 (ACYP2_HUMAN),2,ACYP2,53.54,false,8.00,17.00,0.06,287.00,11.13,100.00,,,,,true
711.00,SINGLE PROTEIN,P07478,, Trypsin-2 (TRY2_HUMAN),,PRSS2,29.55,true,8.00,14.00,0.03,510.00,26.47,100.00,,,,,true
712.00,SINGLE PROTEIN,P16112,, Aggrecan core protein (PGCA_HUMAN),15,ACAN,3.56,false,7.00,19.00,0.00,1316.00,250.04,100.00,,,,,true
713.00,SINGLE PROTEIN,P48147,, Prolyl endopeptidase (PPCE_HUMAN),6,PREP,14.79,false,7.00,13.00,0.00,1323.00,80.65,100.00,,,,,true
714.00,SINGLE PROTEIN,P04179,, Superoxide dismutase [Mn], mitochondrial (SODM_HUMAN),6,SOD2,31.08,false,7.00,31.00,0.06,292.00,24.71,100.00,,,,,true
715.00,SINGLE PROTEIN,P15289,, Arylsulfatase A (ARSA_HUMAN),22,ARSA,19.13,true,7.00,27.00,0.03,492.00,53.55,100.00,,,,,true
716.00,SINGLE PROTEIN,Q99519,, Sialidase-1 (NEUR1_HUMAN),6,NEU1,22.89,false,7.00,15.00,0.01,892.00,45.44,100.00,,,,,true
717.00,SINGLE PROTEIN,O95185,, Netrin receptor UNC5C (UNC5C_HUMAN),4,UNC5C,9.56,false,7.00,17.00,0.01,934.00,103.08,100.00,,,,,true
718.00,SINGLE PROTEIN,Q9Y625,, Glypican-6 (GPC6_HUMAN),13,GPC6,16.94,false,7.00,15.00,0.01,1004.00,62.69,100.00,,,,,true
719.00,SINGLE PROTEIN,P05413,, Fatty acid-binding protein, heart (FABPH_HUMAN),1,FABP3,51.13,true,7.00,24.00,0.06,284.00,14.85,100.00,,,,,true
720.00,SINGLE PROTEIN,P16519,, Neuroendocrine convertase 2 (NEC2_HUMAN),20,PCSK2,13.17,false,7.00,16.00,0.01,1079.00,70.52,100.00,,,,,true
721.00,SINGLE PROTEIN,Q15084,, Protein disulfide-isomerase A6 (PDIA6_HUMAN),2,PDIA6,22.73,true,7.00,19.00,0.01,991.00,48.09,100.00,,,,,true
722.00,SINGLE PROTEIN,O75144,, ICOS ligand (ICOSL_HUMAN),21,ICOSLG,17.88,false,7.00,60.00,0.08,212.00,33.33,100.00,,,,,true
723.00,SINGLE PROTEIN,P02743,, Serum amyloid P-component (SAMP_HUMAN),1,APCS,31.39,false,7.00,15.00,0.04,414.00,25.37,100.00,,,,,true
724.00,SINGLE PROTEIN,Q96AP7,, Endothelial cell-selective adhesion molecule (ESAM_HUMAN),11,ESAM,26.67,false,7.00,31.00,0.04,427.00,41.15,100.00,,,,,true
725.00,SINGLE PROTEIN,Q9ULB4,, Cadherin-9 (CADH9_HUMAN),5,CDH9,12.17,false,7.00,19.00,0.01,1133.00,88.63,100.00,,,,,true
726.00,RELATED PROTEINS,P13646,P19012, Keratin, type I cytoskeletal 13 (K1C13_HUMAN),17,KRT13,12.66,false,7.00,65.00,0.01,1040.00,49.56,100.00,,,,,true
727.00,SINGLE PROTEIN,Q8TAB3,, Protocadherin-19 (PCD19_HUMAN),X,PCDH19,8.71,false,7.00,11.00,0.00,1383.00,126.17,100.00,,,,,true
728.00,SINGLE PROTEIN,Q92896,, Golgi apparatus protein 1 (GSLG1_HUMAN),16,GLG1,7.04,false,7.00,27.00,0.00,1247.00,134.46,100.00,,,,,true
729.00,SINGLE PROTEIN,Q7Z408,, CUB and sushi domain-containing protein 2 (CSMD2_HUMAN),1,CSMD2,2.32,false,7.00,14.00,0.00,1571.00,379.80,100.00,,,,,true
730.00,SINGLE PROTEIN,Q10588,, ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 (BST1_HUMAN),4,BST1,22.96,false,7.00,21.00,0.01,924.00,35.70,100.00,,,,,true
731.00,SINGLE PROTEIN,Q8NCL4,, Polypeptide N-acetylgalactosaminyltransferase 6 (GALT6_HUMAN),12,GALNT6,16.88,true,7.00,19.00,0.00,1195.00,71.11,100.00,,,,,true
732.00,SINGLE PROTEIN,Q96CX2,, BTB/POZ domain-containing protein KCTD12 (KCD12_HUMAN),13,KCTD12,26.15,false,7.00,13.00,0.02,633.00,35.68,100.00,,,,,true
733.00,SINGLE PROTEIN,Q6FHJ7,, Secreted frizzled-related protein 4 (SFRP4_HUMAN),7,SFRP4,25.14,false,7.00,24.00,0.05,351.00,39.80,100.00,,,,,true
